0.735431	11
0.738856	151
0.495505	186
0.523199	186
0.778433	25
0.792626	151
0.725845	151
0.74427	151
0.457625	186
0.475367	186
0.569157	186
0.519247	186
0.735104	10
0.636908	186
0.559983	186
0.575372	186
0.354104	186
0.784299	23
0.918475	-1
0.835307	76
0.739801	113
0.727214	33
0.727214	33
0.732561	113
0.683494	186
0.892242	109
0.819654	62
0.762056	112
0.739294	76
0.223759	186
0.755809	106
0.589247	186
0.590789	186
0.57833	186
0.661887	186
0.587246	186
0.583316	186
0.625857	186
0.683682	186
0.672501	186
0.630935	186
0.516636	186
0.520365	186
0.656542	186
0.557253	186
0.331452	186
0.738856	151
0.495505	186
0.523199	186
0.792626	151
0.725845	151
0.74427	151
0.457625	186
0.475367	186
0.569157	186
0.519247	186
0.735104	10
0.636908	186
0.559983	186
0.573308	186
0.354104	186
0.784299	23
0.918475	-1
0.835307	76
0.739801	113
0.727214	33
0.727214	33
0.732561	113
0.683494	186
0.892242	109
0.819654	62
0.762056	112
0.739294	76
0.223759	186
0.755809	106
0.589247	186
0.590789	186
0.57833	186
0.661887	186
0.587246	186
0.583316	186
0.625857	186
0.683682	186
0.672501	186
0.630935	186
0.516636	186
0.520365	186
0.656542	186
0.557253	186
0.331452	186
0.479967	186
0.595899	186
0.687014	186
0.603439	186
0.544302	186
0.592786	186
0.726642	186
0.823237	27
0.665025	186
0.725824	186
0.590943	186
0.683096	186
0.506835	186
0.585558	186
0.485206	186
0.633435	186
0.526188	186
0.60169	186
0.618029	186
0.688902	186
0.60959	186
0.617585	186
0.610492	186
0.661627	-1
0.723101	39
0.735809	76
0.70406	38
0.655436	186
0.517776	-1
0.509956	-1
0.903078	18
0.908559	33
0.815294	186
0.608526	186
0.598768	186
0.781602	113
0.812436	186
0.82309	116
0.607926	186
0.553938	186
0.709858	186
0.674994	186
0.700162	186
0.821205	186
0.885309	186
0.891696	33
0.663445	186
0.897579	18
0.747957	186
0.795684	18
0.569927	186
0.654404	186
0.533699	186
0.576069	186
0.755916	19
0.721806	144
0.699892	186
0.71963	186
0.558289	186
0.713545	186
0.670163	186
0.650389	186
0.497349	186
0.610699	186
0.608429	186
0.817718	186
0.779125	102
0.858916	186
0.747097	105
0.815193	102
0.564683	186
0.800738	154
0.465773	186
0.619194	186
0.497857	186
0.607464	186
0.679673	186
0.642684	186
0.636002	186
0.561341	186
0.520656	186
0.535903	186
0.524585	186
0.766139	23
0.424243	186
0.551623	186
0.743197	38
0.630768	186
0.684025	186
0.427957	186
0.71027	186
0.761228	76
0.747104	186
0.727537	186
0.675129	186
0.749074	165
0.327329	186
0.30145	186
0.52782	186
0.443624	186
0.564117	186
0.573964	186
0.750483	122
0.739236	39
0.726698	186
0.555903	186
0.691136	186
0.644359	186
0.787644	186
0.652855	186
0.653392	186
0.582841	186
0.595422	186
0.626985	186
0.645069	186
0.536338	186
0.61899	186
0.60772	186
0.550079	186
0.644306	186
0.824184	186
0.708418	186
0.687722	186
0.575362	186
0.765762	186
0.63776	186
0.532243	186
0.540862	186
0.706865	186
0.515311	186
0.798317	38
0.559938	186
0.61207	186
0.61682	186
0.614879	186
0.700645	186
0.391871	186
0.832275	76
0.446457	186
0.536505	186
0.619077	186
0.56442	186
0.73375	186
0.498335	186
0.550071	186
0.713426	27
0.631825	186
0.543034	186
0.495288	186
0.52159	186
0.6385	186
0.725734	186
0.832101	186
0.73619	186
0.332393	186
0.320473	186
0.532768	186
0.582554	186
0.855421	56
0.727439	12
0.694721	186
0.619771	186
0.531579	186
0.565144	186
0.491709	186
0.612498	186
0.608913	186
0.731632	116
0.71227	186
0.428172	186
0.711444	186
0.557715	186
0.622937	186
0.486925	186
0.486056	186
0.739215	186
0.723283	186
0.532181	186
0.838012	186
0.748438	56
0.602106	186
0.484609	186
0.420316	186
0.490246	186
0.507442	186
0.585192	186
0.753547	80
0.797964	38
0.732452	106
0.44602	186
0.685113	186
0.720271	186
0.624867	186
0.569326	186
0.563712	186
0.711183	186
0.688326	186
0.504768	186
0.492729	186
0.563709	186
0.640639	186
0.556712	186
0.559563	186
0.717356	8
0.792418	10
0.547137	186
0.613374	186
0.763597	112
0.808695	23
0.715478	186
0.582955	186
0.803066	8
0.566419	186
0.607803	-1
0.714733	186
0.505077	186
0.564479	186
0.823901	11
0.810619	71
0.862547	155
0.665516	186
0.642307	186
0.642785	186
0.465421	186
0.762202	48
0.519724	186
0.394325	186
0.422294	186
0.46385	186
0.477624	186
0.485458	186
0.4044	186
0.564242	186
0.612516	186
0.41897	186
0.83357	38
0.749809	186
0.452461	186
0.579188	186
0.702164	186
0.687927	186
0.653384	186
0.668678	186
0.783208	186
0.592628	186
0.672129	186
0.701286	186
0.539622	186
0.685332	186
0.616697	186
0.696764	186
0.770821	186
0.683601	186
0.666339	186
0.670732	186
0.656861	186
0.521918	186
0.644961	186
0.526862	186
0.515679	186
0.502832	186
0.578281	186
0.517842	186
0.619901	186
0.542521	186
0.778961	53
0.601226	186
0.458428	186
0.527627	186
0.566192	186
0.613168	186
0.587131	186
0.575076	186
0.574868	186
0.756166	186
0.750957	186
0.584384	186
0.618437	186
0.786796	38
0.710645	186
0.730858	56
0.685434	186
0.296364	186
0.857711	186
0.49779	186
0.285639	186
0.3805	186
0.720614	186
0.733468	186
0.778046	186
0.763158	53
0.735519	186
0.728089	186
0.592523	186
0.614991	186
0.791171	11
0.721604	186
0.776502	186
0.800169	11
0.905422	23
0.823759	186
0.900121	19
0.789507	127
0.833547	27
0.797444	64
0.627568	186
0.51412	186
0.489004	186
0.437783	186
0.494104	186
0.690613	186
0.572854	186
0.55336	186
0.454823	186
0.729452	186
0.581437	186
0.686913	186
0.696376	186
0.536705	186
0.636396	186
0.551928	186
0.468562	186
0.50755	186
0.443505	186
0.34491	186
0.717171	186
0.61981	186
0.636322	186
0.600156	186
0.740982	186
0.633957	186
0.59938	186
0.548564	186
0.56297	186
0.602573	186
0.778778	108
0.742746	186
0.520614	186
0.48567	186
0.58272	186
0.568414	186
0.626076	186
0.670244	186
0.763501	186
0.640325	186
0.760263	8
0.358609	186
0.602447	186
0.452045	186
