0.736629	11
0.737448	151
0.493837	186
0.519164	186
0.423627	22
0.777523	25
0.792189	151
0.724894	151
0.742668	151
0.585285	59
0.45683	186
0.477738	186
0.571909	186
0.516887	186
0.734088	10
0.657264	186
0.600056	8
0.439771	184
0.558489	186
0.588758	186
0.645046	85
0.56052	8
0.385412	186
0.676042	25
0.415285	8
0.51429	165
0.783691	23
0.918495	-1
0.834707	76
0.739337	113
0.725891	33
0.725891	33
0.731842	113
0.682822	186
0.890724	109
0.818656	62
0.758515	112
0.738813	76
0.22178	186
0.754724	106
0.58676	186
0.586747	186
0.575348	186
0.660595	186
0.584808	186
0.576069	186
0.618803	186
0.67624	186
0.665089	186
0.618947	186
0.593102	38
0.513195	186
0.519397	186
0.655386	186
0.554948	186
0.327819	186
0.736425	151
0.493616	186
0.519188	186
0.421889	22
0.791588	151
0.724294	151
0.742048	151
0.45683	186
0.468793	186
0.562936	186
0.516582	186
0.734088	10
0.651977	186
0.425861	184
0.55254	186
0.602537	186
0.619203	68
0.384023	186
0.649411	186
0.401236	8
0.483773	165
0.783681	23
0.918482	-1
0.834707	76
0.739337	113
0.725877	33
0.725877	33
0.731842	113
0.682822	186
0.890724	109
0.818656	62
0.758515	112
0.7388	76
0.221823	186
0.754724	106
0.586815	186
0.586658	186
0.575148	186
0.660395	186
0.584756	186
0.576009	186
0.618714	186
0.675129	186
0.664163	186
0.608484	186
0.584132	186
0.513195	186
0.519504	186
0.655492	186
0.554948	186
0.327805	186
0.337561	23
0.644202	11
0.481279	186
0.590974	186
0.531589	122
0.573838	44
0.600792	186
0.708597	186
0.599271	186
0.539929	186
0.587604	186
0.724095	186
0.689717	24
0.817892	27
0.565049	44
0.677735	186
0.677981	80
0.686673	23
0.718763	186
0.598563	186
0.682547	186
0.50525	186
0.594191	186
0.493122	186
0.638154	186
0.629718	165
0.495631	44
0.524323	186
0.599535	186
0.62137	186
0.693279	186
0.61372	186
0.623898	186
0.612262	186
0.66152	-1
0.720548	39
0.734457	76
0.702842	38
0.657407	186
0.517558	-1
0.509459	-1
0.902628	18
0.908338	33
0.813446	186
0.602199	186
0.591339	186
0.601566	70
0.780373	113
0.802816	186
0.82144	116
0.605454	186
0.552232	186
0.711458	186
0.673836	186
0.700504	186
0.820366	186
0.884787	186
0.890318	33
0.661474	186
0.671546	127
0.882255	18
0.747854	186
0.789847	18
0.560141	186
0.642285	186
0.53128	186
0.568743	186
0.753874	19
0.720296	144
0.686711	186
0.708492	186
0.545812	186
0.694816	186
0.651648	186
0.636385	186
0.484186	186
0.600499	186
0.59728	186
0.808794	186
0.778497	102
0.857436	186
0.743765	105
0.81253	102
0.562834	186
0.799239	154
0.464365	186
0.618123	186
0.492613	186
0.599581	186
0.669823	186
0.605669	127
0.612784	186
0.635561	186
0.561476	186
0.517566	186
0.492711	116
0.533641	186
0.523712	186
0.769076	23
0.478178	23
0.421071	186
0.550125	186
0.738973	38
0.628817	186
0.682909	186
0.427487	186
0.707456	186
0.758924	76
0.745772	186
0.725964	186
0.549979	76
0.674101	186
0.746095	165
0.324597	186
0.298273	186
0.559937	13
0.52803	186
0.440701	186
0.559106	186
0.569733	186
0.747756	186
0.735529	39
0.721059	186
0.548917	186
0.680568	186
0.635059	186
0.782439	186
0.649719	186
0.650572	186
0.581227	186
0.591564	186
0.622378	186
0.637441	186
0.52888	186
0.612215	186
0.601829	186
0.544544	186
0.697343	116
0.642636	186
0.821356	186
0.706357	186
0.683475	186
0.570199	186
0.765003	186
0.634178	186
0.527683	186
0.537028	186
0.705908	186
0.511095	186
0.796002	38
0.558004	186
0.609074	186
0.612205	186
0.673612	11
0.466943	38
0.613124	186
0.700055	186
0.387518	186
0.817396	76
0.43795	186
0.533048	186
0.615443	186
0.56377	186
0.731587	186
0.491878	186
0.548984	186
0.707303	27
0.628535	186
0.54956	158
0.544317	186
0.491409	186
0.517556	186
0.639421	186
0.723188	186
0.67601	171
0.795195	186
0.735746	186
0.330002	186
0.313539	186
0.413602	23
0.52908	186
0.582999	186
0.854664	56
0.726432	12
0.635054	8
0.491111	116
0.513414	38
0.661063	8
0.605178	56
0.664344	186
0.612737	186
0.524626	186
0.560448	186
0.600193	116
0.481979	186
0.605299	186
0.598196	186
0.74277	116
0.706886	186
0.426242	186
0.711051	186
0.560106	186
0.620434	186
0.472218	186
0.468132	186
0.731023	186
0.724625	186
0.528448	186
0.840907	186
0.748021	56
0.622078	116
0.589141	186
0.47727	186
0.412177	186
0.674555	18
0.485964	186
0.502181	186
0.570546	186
0.752006	80
0.797294	38
0.730369	106
0.434361	186
0.674465	186
0.710381	186
0.625347	186
0.534679	186
0.560364	186
0.710536	186
0.686771	186
0.646186	147
0.615716	18
0.504081	186
0.490779	186
0.443504	8
0.562526	186
0.639527	186
0.558923	186
0.561824	186
0.713299	8
0.78728	10
0.541872	186
0.606937	186
0.535977	23
0.763362	112
0.807882	23
0.712154	186
0.556965	186
0.801866	8
0.647981	71
0.528966	186
0.575927	8
0.630355	23
0.604426	-1
0.713121	186
0.692098	115
0.494348	186
0.561826	186
0.820876	11
0.807336	71
0.861053	155
0.660912	186
0.637452	186
0.633472	186
0.628675	102
0.454639	186
0.747002	48
0.518265	186
0.395418	186
0.424095	186
0.460311	186
0.473273	186
0.484416	186
0.390867	186
0.561323	186
0.609682	186
0.398945	186
0.835938	38
0.748885	186
0.445293	186
0.573215	186
0.696522	186
0.687362	186
0.650588	186
0.668699	186
0.781229	186
0.583417	186
0.671761	186
0.690032	186
0.538099	186
0.549255	38
0.681898	186
0.61398	186
0.695643	186
0.585398	70
0.77098	186
0.682969	186
0.645948	186
0.650773	186
0.653442	186
0.519051	186
0.538543	30
0.63476	186
0.606725	18
0.525598	186
0.51209	8
0.505939	186
0.466255	172
0.499792	186
0.536636	27
0.576128	186
0.502192	186
0.615171	186
0.538275	186
0.775831	53
0.593901	186
0.452585	186
0.526307	186
0.561392	186
0.610137	186
0.585122	186
0.57279	186
0.574701	186
0.755221	186
0.743528	186
0.583187	186
0.618362	186
0.779012	38
0.708513	186
0.725241	56
