0.734934	11
0.737739	151
0.493824	186
0.52221	186
0.778018	25
0.792316	151
0.725499	151
0.743747	151
0.457384	186
0.473411	186
0.566415	186
0.518791	186
0.734948	10
0.636568	186
0.558553	186
0.576314	186
0.356586	186
0.783843	23
0.918448	-1
0.835216	76
0.739798	113
0.727031	33
0.727031	33
0.732567	113
0.683317	186
0.89223	109
0.819174	62
0.760271	112
0.739035	76
0.22343	186
0.755797	106
0.588974	186
0.590194	186
0.576889	186
0.661164	186
0.586854	186
0.583172	186
0.625479	186
0.680094	186
0.668856	186
0.627378	186
0.514716	186
0.520236	186
0.656405	186
0.556965	186
0.33088	186
0.737739	151
0.493824	186
0.52221	186
0.792316	151
0.725499	151
0.743747	151
0.457384	186
0.473411	186
0.566415	186
0.518791	186
0.734948	10
0.636568	186
0.558553	186
0.576887	186
0.356586	186
0.677366	25
0.783834	23
0.918436	-1
0.835216	76
0.739798	113
0.727016	33
0.727016	33
0.732567	113
0.683317	186
0.89223	109
0.819174	62
0.760271	112
0.739023	76
0.22343	186
0.755797	106
0.588938	186
0.590194	186
0.576889	186
0.661164	186
0.586854	186
0.583164	186
0.625479	186
0.680082	186
0.668845	186
0.627378	186
0.600914	38
0.509201	186
0.520201	186
0.65637	186
0.556965	186
0.330852	186
0.482044	186
0.595542	186
0.594516	122
0.690581	186
0.603874	186
0.545237	186
0.591688	186
0.726596	186
0.823209	27
0.670449	186
0.724514	186
0.595279	186
0.683344	186
0.506663	186
0.590106	186
0.489448	186
0.633425	186
0.529018	186
0.604619	186
0.619237	186
0.69027	186
0.610992	186
0.619947	186
0.611674	186
0.661535	-1
0.722718	39
0.73548	76
0.703986	38
0.655422	186
0.517698	-1
0.509917	-1
0.902911	18
0.908486	33
0.815248	186
0.608227	186
0.598609	186
0.781518	113
0.812416	186
0.823077	116
0.607901	186
0.553865	186
0.709839	186
0.674969	186
0.700078	186
0.821165	186
0.885285	186
0.891535	33
0.663424	186
0.897479	18
0.747887	186
0.795649	18
0.570038	186
0.648876	186
0.532945	186
0.575333	186
0.753305	19
0.721531	144
0.693204	186
0.714306	186
0.552617	186
0.703532	186
0.65986	186
0.642695	186
0.490228	186
0.60529	186
0.602685	186
0.812442	186
0.778986	102
0.858705	186
0.746969	105
0.815153	102
0.563723	186
0.80023	154
0.465206	186
0.618763	186
0.497399	186
0.607198	186
0.679507	186
0.642369	186
0.635978	186
0.561016	186
0.520672	186
0.535772	186
0.524475	186
0.765926	23
0.42385	186
0.551293	186
0.742852	38
0.630525	186
0.683854	186
0.429213	186
0.709157	186
0.761376	76
0.747006	186
0.727448	186
0.674704	186
0.749063	165
0.327254	186
0.301314	186
0.52782	186
0.443702	186
0.563913	186
0.573688	186
0.75022	186
0.738665	39
0.725267	186
0.553601	186
0.690762	186
0.64396	186
0.787068	186
0.652716	186
0.653304	186
0.582661	186
0.595298	186
0.626635	186
0.645056	186
0.53601	186
0.618822	186
0.607307	186
0.549769	186
0.64424	186
0.824156	186
0.707864	186
0.687528	186
0.575163	186
0.765734	186
0.637595	186
0.531751	186
0.540451	186
0.706729	186
0.514711	186
0.797718	38
0.557823	186
0.611878	186
0.61592	186
0.614838	186
0.700637	186
0.390936	186
0.832436	76
0.445766	186
0.536617	186
0.619221	186
0.564515	186
0.733739	186
0.49798	186
0.550062	186
0.713267	27
0.631468	186
0.54302	186
0.495261	186
0.521272	186
0.638596	186
0.725689	186
0.832028	186
0.736032	186
0.331604	186
0.317697	186
0.532595	186
0.582554	186
0.855056	56
0.727439	12
0.689667	186
0.61944	186
0.531299	186
0.564588	186
0.491854	186
0.612577	186
0.606931	186
0.731648	116
0.711714	186
0.427893	186
0.711136	186
0.557123	186
0.62263	186
0.486793	186
0.484807	186
0.739005	186
0.723144	186
0.531836	186
0.837984	186
0.748438	56
0.601599	186
0.484437	186
0.419885	186
0.489764	186
0.50701	186
0.584931	186
0.753231	80
0.797719	38
0.73206	106
0.445322	186
0.684177	186
0.719322	186
0.624696	186
0.569137	186
0.563541	186
0.711114	186
0.688156	186
0.504596	186
0.492557	186
0.563715	186
0.640522	186
0.556587	186
0.559519	186
0.716332	8
0.792404	10
0.546501	186
0.61325	186
0.76357	112
0.808668	23
0.715385	186
0.582346	186
0.802954	8
0.566205	186
0.607107	-1
0.7141	186
0.500037	186
0.564377	186
0.817746	11
0.804609	71
0.862088	155
0.665379	186
0.642168	186
0.641692	186
0.46423	186
0.762185	48
0.519556	186
0.393509	186
0.422294	186
0.463828	186
0.477613	186
0.485017	186
0.399044	186
0.56422	186
0.612346	186
0.42056	186
0.833519	38
0.749585	186
0.452165	186
0.578694	186
0.702142	186
0.687927	186
0.653362	186
0.668668	186
0.782949	186
0.586805	186
0.671502	186
0.700704	186
0.539239	186
0.684963	186
0.61626	186
0.696688	186
0.770797	186
0.683549	186
0.667908	186
0.672413	186
0.6567	186
0.521782	186
0.643219	186
0.526834	186
0.515227	186
0.502686	186
0.577735	186
0.519571	186
0.619049	186
0.541813	186
0.778751	53
0.601016	186
0.457965	186
0.527202	186
0.566083	186
0.612945	186
0.586786	186
0.574674	186
0.574818	186
0.756107	186
0.750804	186
0.584113	186
0.618565	186
0.786463	38
0.710793	186
0.730811	56
0.685583	186
0.296337	186
0.857834	186
0.497386	186
0.285614	186
0.380407	186
0.72053	186
0.733278	186
0.777859	186
0.763105	53
0.735623	186
0.728246	186
0.592443	186
0.606565	186
0.791099	11
0.721402	186
0.776239	186
0.800158	11
0.905401	23
0.823811	186
0.900121	19
0.7894	127
0.833563	27
0.797402	64
0.627373	186
0.51426	186
0.489219	186
0.437438	186
0.492691	186
0.68711	186
0.572818	186
0.553346	186
0.454554	186
0.729443	186
0.580706	186
0.686689	186
0.696116	186
0.536056	186
0.636298	186
0.549794	186
0.468264	186
0.507019	186
0.443078	186
0.344549	186
0.716119	186
0.61942	186
0.636322	186
0.599248	186
0.740619	186
0.633859	186
0.599336	186
0.54852	186
0.562944	186
0.602644	186
0.778139	108
0.742311	186
0.520078	186
0.485415	186
0.582433	186
0.568095	186
0.626037	186
0.670066	186
0.763477	186
0.640383	186
0.758337	8
0.358298	186
0.602447	186
0.451846	186
0.445519	186
0.398538	186
0.753231	23
0.799827	38
0.707751	186
0.578213	122
0.690268	186
0.52027	186
0.825646	8
0.77633	56
0.655186	186
0.781432	54
0.699032	186
0.760942	23
0.763776	186
0.552799	186
0.760549	96
0.693312	186
0.81475	38
0.652631	186
0.755911	186
0.790268	55
0.7058	186
0.591904	186
0.773122	38
0.73897	186
0.807174	64
0.609491	186
0.740151	23
0.769476	23
0.556838	186
0.712969	186
0.757006	159
0.490103	186
0.419155	186
0.407756	186
0.41161	186
0.477197	186
0.749752	186
0.693697	186
0.545525	186
0.616333	186
0.845473	38
0.795713	113
0.409423	186
0.74959	186
0.712167	186
0.468466	186
0.568047	186
0.746077	56
0.579681	186
0.568756	186
0.75704	186
0.589924	186
0.615274	186
0.547278	186
0.568937	186
0.622622	186
0.600495	186
0.768431	186
0.696732	186
0.778542	27
0.744696	56
0.627383	186
0.700983	186
0.678147	186
0.576913	186
0.724567	38
0.738339	70
0.499598	186
0.452063	186
0.648686	186
0.461587	186
0.49344	186
0.641396	186
0.693977	186
0.664983	186
0.812134	186
0.83295	186
0.722721	186
0.709481	186
0.750639	186
0.629874	186
0.632556	186
0.562975	186
0.614517	186
0.87823	38
0.832551	38
0.76671	186
0.669551	186
0.629757	186
0.637631	186
0.669293	186
0.81354	76
0.603163	186
0.588041	186
0.711609	80
0.654747	186
0.605186	186
0.444748	186
0.608166	186
0.743289	174
0.840068	18
0.805723	64
0.459009	186
0.614525	186
0.712556	186
0.663405	186
0.47511	186
0.521604	186
0.700541	186
0.656707	186
0.627572	186
0.647806	186
0.720113	186
0.591638	186
0.743479	186
0.719153	186
0.697793	186
0.764947	8
0.703391	23
0.701688	186
0.625438	186
0.782543	186
0.655322	186
0.48219	186
0.798839	38
0.737156	186
0.464084	186
0.380807	186
0.378494	186
0.669285	186
0.547984	186
0.543847	186
0.623633	186
0.647945	186
0.485701	186
0.523642	186
0.316187	186
0.603263	186
0.567906	186
0.624666	186
0.393771	56
0.422733	186
0.362387	186
0.581244	186
0.422733	186
0.362387	186
0.659816	186
0.629753	186
0.799497	186
0.75208	23
0.623921	186
0.652929	186
0.573441	186
0.538679	186
0.505466	186
0.803783	95
0.356488	186
0.487432	186
0.444719	186
0.674758	186
0.551237	186
0.596366	186
0.528122	186
0.656226	186
0.513182	186
0.400705	186
0.53787	186
0.761238	165
0.817588	159
0.505839	186
0.4607	186
0.452629	186
0.566872	186
0.630484	186
0.792084	19
0.771121	19
0.582745	186
0.77974	27
0.790203	115
0.659843	186
0.676108	186
0.831602	159
0.394472	186
0.487521	186
0.63797	186
0.21424	186
0.524987	186
0.399511	186
0.625269	186
0.402032	186
0.437774	186
0.443573	186
0.57303	186
0.752275	186
0.685306	186
0.428369	186
0.552763	186
0.507997	186
0.565858	186
0.353057	186
0.486885	186
0.626809	186
0.610963	186
0.510246	186
0.662222	186
0.584374	186
0.673016	186
0.679247	186
0.638399	186
0.425136	186
0.377886	186
0.349287	186
0.51927	186
0.689684	186
0.51765	186
0.742445	186
0.811365	186
0.661222	186
0.584753	186
0.772708	159
0.59836	186
0.625954	186
0.603703	186
0.781208	107
0.821451	186
0.737664	40
0.863876	87
0.720882	186
0.732845	186
0.347609	186
0.413912	186
0.646763	186
0.506302	186
0.251161	186
0.564724	186
0.564802	186
0.622683	186
0.384106	186
0.392187	186
0.718621	186
0.713684	186
0.712479	56
0.466399	186
0.428865	186
0.615725	186
0.42143	186
0.750635	18
0.563186	186
0.575474	186
0.51189	186
0.476499	186
0.555269	186
0.548771	171
0.408752	186
0.542356	186
0.700535	186
0.602744	186
0.668773	186
0.72988	11
0.547438	186
0.500775	186
0.49994	186
0.528041	186
0.583201	186
0.565227	186
0.611503	186
0.499596	186
0.486147	186
0.435743	186
0.639055	186
0.389314	186
0.446212	186
0.436602	186
0.450687	186
0.580198	186
0.785689	38
0.433015	186
0.492533	186
0.62097	186
0.579369	186
0.677935	186
0.41722	186
0.366622	186
0.560767	186
0.579399	186
0.461502	186
0.773987	13
0.711569	186
0.596078	186
0.728248	23
0.792386	13
0.39349	186
0.696736	186
0.517035	186
0.704504	186
0.807932	116
0.741612	116
0.656919	186
0.65081	186
0.688626	186
0.606795	186
0.544335	186
0.547205	186
0.829151	26
0.504855	186
0.745907	186
0.820253	76
0.732625	186
0.676419	186
0.662246	186
0.809693	76
0.480668	186
0.589797	186
0.713541	186
0.815992	186
0.728848	186
0.74189	186
0.396064	186
0.418688	186
0.553152	186
0.590978	186
0.805101	18
0.8635	18
0.447661	186
0.478298	186
0.593574	186
0.552103	186
0.595225	186
0.588919	186
0.543778	186
0.565224	186
0.446985	186
0.442683	186
0.473944	186
0.583844	186
0.693318	186
0.7173	127
0.734219	186
0.710518	186
